text,polarity,emotion
tac infinit combi nacion alma cocin callejer,1,joy
ramal envuelt hoj maiz simbol cerebr sigl,1,others
mo el,1,joy
explosion sabor mezcl chil especi chocolat,2,others
boc viaj corazon mexic,1,others
riquez cocin mexican nac fusion ingredient indigen maiz chil influenci español trig carn,2,others
cruc mund cre gastronom divers vibrant evolucion honr raiz,2,joy
merc bullici cocin famili com mexican plac palad conexion gent tierr,1,others
portill descubr tradicion viv alma cultur orgull herenci,2,joy
descubr mexic sabor unic,2,joy
prueb explor compart experient,2,others
plan proxim aventur gastronom dejat enamor magi cocin mexican,2,joy
viaj empez,1,others
mexican gorr gorr cubrir el cabez vide amig pregunt literal empez tint amig empez sub tint usad cos tapar el cabez ejempl agost 2020 cos tapar el cabez amig rar cej ped quit cej hombr chil qued gent qued cej ped cos gorr gorr cos cubr cabez andar pelon ley siqu poquit pelon qued pelon pelon entrad sub sub sub sub entrad fot perfil salg gorr fot hac intent cubrier entrad novisim ley literal entrad lleg aca vide lleg 200 mil lid sub vide enseñandol entrad,1,others
cumpl depend,1,others
mal rest envi cas beb mar tierr mar tierr beb beb mar tierr mar tierr,1,others
lug mexic deb visit,2,others
numer islar espiritu sant paz baj californi,1,others
numer famos arco cab atardec,1,others
numer visit play nort isla muj carib mexican,1,others
numer conoc increibl lagun color bacala,2,others
numer lagun call tuli,1,others
luch caid limit tiemp,1,others
radi universal frecuenci modul,1,others
sent mexic sient mexic,2,joy
mexic piel,1,others
ay lloron lloron lloron,0,others
5 cos unic mexic pod encontr mund numer 1 himn,2,others
mexic puest himn hermos mund,2,joy
marcial hermos letr,2,joy
pon frances tristement pastel pud gan guerr,0,sadness
numer 2 ajolot,1,joy
pequeñin endem 100 mexican regener part cuerp esper vid 10 12 año,1,others
miral quer cost,2,joy
numer 3 mural prehispan,1,others
mural prehispan conserv mund,1,others
ala,1,others
numer 4 crat mund,1,others
peninsul yuc med 180 km diametr,1,others
crat desat extincion dinosauri,0,fear
numer 5 tac pastor,1,others
reconoc siti sabor atlas especializ astronom portill mund,1,others
derrot 230 pasill logr coronar el,1,joy
lug bonit,1,joy
muse nacional cultur mund,2,others
terraz gratis muse estanqu,1,others
rod biciclet lag parqu bicentenari,1,others
tecnic cen,1,others
visit isla,1,others
camin barri chin,1,others
muse perfum,1,others
volador pasant,1,others
lanch chap lep,1,others
ayudar suscribir el canal ten,1,joy
graci vide cm,2,joy
sent afortun mexican mexican mexican mexican mexican mexican sient mexican segu mexican mor ore mexic,2,joy
bonit mexic,1,joy
conoz numer,1,others
numer,1,others
yuc,1,others
peninsul mexican surest mexic,1,others
conoc play aren blanc agu turques ruin mall,0,others
yuc hog cocin yuc tec conoc aceit past semill innat,1,others
chisp sur mexic limit guatemal,1,others
conoc selv tropical casc antigu siti arqueolog,1,others
chisp hog poblacion indigen mexic inclu mal el toqu ce tal,1,others
atac sur mexic conoc ric cultur delicios com paisaj impresion,2,joy
hog ciud atac funest siti patrimoni mundial ruin zapotec montill,0,others
atac conoc mezcal licor bas agav produc region,1,others
dej comentari mejor mexic,1,others
dej lie compart vide,1,others
ciud mexic mexic,1,others
mandam vide algui sep ciud mexic viv sient orgull,1,others
empez ciud mexic unic castill real continent american castill chap lep,1,others
ciud mexic ciud muse mund 170 muse 43 galer,1,others
landr 200 muse,1,others
ciud mexic estadi aztec unic estadi histori alberg mundial 1970 1986 proxim 2026,1,others
ciud mexic bosqu chap lep amer central york,1,others
ciud mexic pacif guadalup templ catol visit mund vatican,1,others
ley talent nac ciud mexic pais ejempl arid ko octav paz german validez conoc tit ch espirit,1,others
ciud mexic originari band favorit rut calaver band combi nacion regl ritm latin rut calaver amo,1,joy
ciud mexic nac mejor futbol tiemp hug sanchez jos jos etc,1,joy
finaliz amig ciud mexic mejor garnach pais,2,joy
pantan ques guar ch tort tac etc,1,others
unic lug fuerz ques llev ques viv ciud mexic,2,joy
moment sublim mexic blanc privilegi 5,2,joy
mentir jur suced,1,others
año 2018 mexic enfrent peor crisis discrimin racial,0,others
cervez indi qued braz cruz lanz campañ orgull indi,1,others
utiliz influenci blanc promover el gent blanc llam indi gent irak llam indi ir cha lat malari ana sof neg entrad clas bog color piel pobr segur viv imag cortes indi,0,others
ocurr campañ pendej compañ,0,others
equip marketing parec mal ide,0,others
par hil campañ,1,others
viv ejid viv ejid viv ejid enter sierr pie maquillaj cubr tierr pati rescat pest guitarr via despert mañan cant alegr tierr mexican viv ejid,2,joy
rodill,1,others
pais chillon,0,others
pais,1,others
mexic solidari apoy respald dar el man necesit,2,joy
necesit chiquit niñ vend gelatin call mal luch gelatin sal vol termin suel,0,others
sal mexic mexic man regal billet descubr sonreir moment tragedi,0,others
chillon pais,0,others
dud mexic,1,others
chingu niñ,1,others
amarg histori,0,sadness
chiquit vend gelatin,1,others
realid social viv pais realid social vias,1,others
pequeñit particip econom famili sal vend gelatin pap mam alcanz apoy,1,others
chiquit victim explot laboral algui dar gelatin vend import,0,others
ten tra complet charol gelatin,1,others
mexic chillon,0,others
reflej imag car,1,others
quisier,1,others
pod mexic cos mexic mund riquisim aguacat ajolot caca flor send chil lob mexican manuel sal beb mezcal tequil pu noch television color vaquet marin famos chop quinc amarant frejol ji tomat castill anticoncept vainill nopal hermos pais viv mexic,2,joy
encuentr guadalaj capital marisc catedral hermos vist dud,2,others
palaci gobiern unic edifici centr cre fortalez resguard,1,others
rotond cienci ilustr rind menaj memori cienci trascend histori mexic,1,others
ver teatr goz edifici medi sigl xi escenari recital espectacul conciert sed orquest fil armon marisc,1,others
precis ver expiatori santisim sacrament estil ne gotic consider maxim obra estil mexic,1,others
mus instanci univers guadalaj,1,others
expon 100 obra artist nacional extranjer destac jos cl ament conoc,1,others
glori minerv version roman dios teni,2,others
arco guadalaj bonit,2,joy
final glori favorit estamp,2,joy
guadalaj pod,1,others
gust viv,1,others
mexic dij suiz aburr alemani cuadr aspect,0,others
padr discut qued,1,others
cos padr,1,others
libert,1,others
apart econom vuelt dec restaur anemi mor mit restaur mor sant mor sobreviv segu mejor mexic pais unid,0,joy
hermos atardec sed volcan cubiert niev,2,joy
medit bander barri bander dar guid dar guid gust medit sal hierb volv tierr dej jueg quit medit sal hierb volv bander levant quer verd camp roj muer barri pel mexican bander levant quer verd camp roj muer barri pel,1,others
mes histor,1,others
bruj,1,others
exit recuper noven puest decimoquint super econom mexican dar repas regl econom español mal año marc año marc camin econom recuper gener reform estructural suficient impuls econom tom pel dant mirat mal mir año mir mexic cohet nav espacial camion,1,others
preocup diner colmill contribuyent reform estructural permit crec econom mexican aprend mexic exit recuper noven puest decimoquint super econom mexican dar repas regl econom español mal año marc año marc camin econom recuper gener reform estructural suficient impuls econom tom pel dant mirat mal mir año mir mexic cohet nav espacial camion,1,others
preocup diner colmill contribuyent reform estructural permit crec econom mexican aprend mexic aprend mexic,1,others
algui mir distanci gan mir algui soñ rio sent pen vuelv gan marin eh eh eh eh eh eh vers farol got rio sombr pen anca derrot victori caudal viv increibl increibl torment des satisfech camin andar viv increibl increibl noch agu sueñ liber muer mor eh eh eh eh eh,1,joy
mexican viv mexic,1,joy
pais mexic viv 128 millon mexican nac mexic nacional mexican viv mexic mexican,1,others
sorprendent,1,joy
alucinant agu color turques refrescar el abund veget muchisim tranquil conoc destin natural fascin mexic,2,joy
parais corazon bosqu ubic alto tong cruz hor capital poblan hor ciud mexic,1,others
lug llam panch pos entrad gratuit unic ten pag 80 pes estacion llev coch,1,others
traves consist caminat rio 20 minut lleg casc principal impresion,1,surprise
lleg encontr lug perfect nad rat agu bell sim nad evit meter el profund llev chalec salvav segur,2,others
record turism respons llev regres,1,others
clim cambiant zon moment calor estar neblin lluvi barb llev mod prepar,1,others
lug denl segu pagin bienven aventur,2,others
surreal mexic,0,surprise
habl plan mexic ambici proyect claudi s maimon promet transform pais,2,others
plan busc deton desarroll econom social nacion,1,others
piens,1,others
conjunt inversion nacional extranjer sum 277 mil millon dolar 2 mil proyect,1,others
13 met clav,1,joy
gener millon emple 50 compr gobiern produccion nacional aument financi pequeñ median empres,1,others
calendari establec,1,others
ener empez mes mensual seguimient inversion,1,others
febrer relanz marc hech mexic,1,others
abril firm banc gobiern mexic aument acces financi pequeñ median empres,1,others
plan promet econom mexican,1,others
enfrent ret import lleg tram,2,others
plan mexic,1,others
ciel mexic,1,others
model mexic,1,others
mand atribu algui sep model sent orgull ley model,1,others
model nombr alto,1,others
gent model sent sorg os,1,others
model tall panel capital mundial nopal,1,others
model numer pais produccion nopal,1,others
model capill capital mundial asesin,0,others
cuern vac capital conoc ciud etern primaver,1,others
clim agrad año,0,others
model puebl magic tall puebl magic famos hermos pais conoc lug nacimient quetzal dio aztec,2,joy
model principal productor hig pais,1,others
quiosc ubic centr cuern vac diseñ gustav fiel,1,others
creador sim torr fiel par,1,others
model nac personaj import histori pais emili zapat fund model benit suarez año 1869,1,others
model pertenec mexic,1,others
finaliz volcan famos pais epoc tapet limit territorial model mexic puebl viv model,1,others
model ver insta compr,1,others
cos sorprend mexic,2,joy
meriend desayun almuerz llam com cen meriend com cen conden com 3 desayun 3 com cen meriend com,1,others
numer 2 agu normal gas llam agu natural agu mineral agu gas confus vas restaur desped agu agu mineral tra agu gas acord tiemp dec,1,others
pod falt picant picant picant siqu prueb picant,1,others
chiquit consum picant picant sent ven com picant normal sent monton,1,others
quer curi mund siguem,1,others
lleg tram union europe anunci import mexic conclu exit negoci trat comercial europ mexic,1,others
expert consider anunci anticipar el lleg tram amenaz arancel mercanc mexic europ,0,others
inclu tem ide tram energ limpi polit inclusion,1,others
ojo eh,1,others
obligatoried mexic regul independient,1,others
choc president ir,0,others
re negoci mexic europ comenz 2016 esper,1,others
intercambi comercial 8 000 millon eur 170 000 millon pes,1,others
poner el just dimension,1,others
comerci europ 10 comerci unid trat europ herramient extraordinari tiemp,1,others
put madr volv madr,0,anger
dud dud cambi fiest,1,others
rap rap,1,others
mart,1,others
ah verg loc,0,others
rap rap vuelt,1,others
pong invit,1,others
dar dad,1,others
pe quitat masc,1,others
quitat,1,others
man mexican brinc salt brinc salt salt regal man des ros,1,joy
gan gan,1,others
municipi famos mexic 2,1,others
amig muchisim neg capital municipi ciud famos,1,others
lug guerrer capital chil nieg pedr municipi famos guerrer,1,others
obvi municipi famos guerrer capull,0,others
lug quintan roo capital che obvi municipi famos benit suarez cancion,1,others
amig person pens cancion municipi cancion pertenec municipi benit suarez,1,others
lug coagul capital sal till obvi municipi famos torreon,1,others
cuart lug baj californi sur capital paz obvi municipi famos cab,1,others
finaliz zapotec zapotec,1,others
capital zapotec zapotec municipi conoc frenill,1,others
oir amig rol fond buenisim,2,others
vuelt mexic,1,others
mexic pais barat dominicir y podras com tac ric 250 pes dominican,1,others
lug turist total gratuit,2,others
hotel barat 2 000 pes dominican noch,1,others
podras vol glob estuv turqu preci barat,1,others
entrad piram textil cost 230 pes dominican,1,others
piquet entrad castill chap lep 240 pes dominican,1,others
vas doming entrad total gratuit,1,others
mirador bonit mexic,2,joy
lug sent estas nub,1,others
tar,1,others
pod acamp aprovech amanec,1,others
mirador 4 pal,1,others
sab ciud mexic ciud cultural mund super par york tim,1,joy
ciud mexic destac ciud cultural mund conoc ciud monstru graci ampli ofert cultural conform muse festival obra teatr conciert gastronom arquitectur activ gratuit,2,joy
ciud numer 1 viv experient unic,2,joy
lug asombr mexic,2,joy
llam realment pais,1,others
habl histori cortij nombr pais llam mexic llam oficial mexic habl guadalup victori president mexic 1824 señal hombr pon pais ridicul nombr patrioter caer decir y cos horribl explic habl nombr oficial pais 1824 unid mexican gent trat entend llam vamon poquit atras nombr histor pais lleg español pais imperi nombr puebl dar nombr territori habit mexic llam vall central mes amer ancho signific unic mund habit mexic ancho unic mund llam lleg castellan 1524 empez llam españ 300 año españ llam mexic exist nombr mexic mexic llam ciud mexic titul ciud omblig lun encant encontr mistic pais mexic mexic deriv dios mezcl cuchill post llam españ dec mexic virreinat españ empez llam mexic fonem castellan nahu mexic ciud miguel ejempl grit dolor grit american mexican hispan concept ident modern american mar model proclam dirig american sentimient nacion american curios moment model cart 1813 lament apat result mexican refer habit ciud mexic sum caus agustin turbi plan paz libert conoc plan igual american amer septentrional refer nombr cuestion geograf virreinat españ amer septentrional nombr agustin turbi independent obten agustin turbi decid nombr pais imperi mexican concept central evident sed ciud llam mexic imperi mexic imperi gobern mexic imperi mexican nombr pon pais agustin turbi caer turbi gobiern republican estar grab mierd guadalup victori form constituyent congres dar constitu 1824 convert feder llam unid mexican discut nombr pais basic plant mexic nombr pais tem sup central acostumbr mexican fijat epoc mexican ir empez propuest mexic republ mexic impon unid mexican realid copi muchisim constitu esquem norteamerican med influenci guadalup victori nicolas barat vicent guerrer joyel robert net espi embaj norteamerican feder ojo unid cre concept feder unic logic pais separ unir 13 coloni britan independiz jug ide 13 pais jef concept feder 13 amer unid unid amer descripcion nombr exist amer gobiern central pas contrari central epoc mexic central virreinat central victori copi model gring central centr provinci centr map invent unirl,1,others
